Date,Gewicht (kg),Fettmasse (kg),Knochenmasse (kg),Muskelmasse (kg),Wasseranteil (kg),Kommentare
2013-09-16 17:43:39,66.1,9.51,,,,
2013-09-16 13:29:38,66.65,11.58,,,,
2013-09-16 13:29:20,66.45,11.28,,,,
2013-09-16 09:55:34,65.65,11.17,,,,
2013-09-16 04:53:41,67.15,12.42,,,,
2013-09-15 22:44:58,66.45,11.26,,,,
2013-09-15 10:38:04,66.2,10.91,,,,
2013-09-15 02:58:31,66.1,10.09,,,,
2013-09-14 12:16:32,65.85,10.75,,,,
2013-09-14 09:26:25,65.4,10.72,,,,
2013-09-13 22:50:04,66.3,11.27,,,,
2013-09-13 14:17:20,65.5,10.47,,,,
2013-09-13 05:39:02,64.75,,,,,
2013-09-12 09:24:14,64.95,9.71,,,,
2013-09-12 05:23:14,65.4,,,,,
2013-09-11 17:16:39,65.8,,,,,
2013-09-11 04:13:41,64.65,9.82,,,,
2013-09-10 11:12:18,65.55,11.16,,,,
2013-09-10 05:34:39,65.75,,,,,
2013-09-10 01:34:48,66.65,,,,,
2013-09-09 22:01:28,65.6,,,,,
2013-09-09 14:39:21,66.5,9.5,,,,
2013-09-09 06:20:30,65.9,9.7,,,,
2013-09-08 18:59:14,66.15,10.52,,,,
2013-09-08 13:49:26,65.5,,,,,
2013-09-08 08:37:05,66.5,10.18,,,,
2013-09-08 06:01:58,65.6,,,,,
2013-09-08 00:38:29,66.4,11.04,,,,
2013-09-07 09:49:27,65.7,9.12,,,,
2013-09-06 14:57:33,66.05,10.58,,,,
2013-09-06 07:50:45,65.9,10.41,,,,
2013-09-06 01:13:23,67,11.04,,,,
2013-09-05 22:09:36,66.55,10.81,,,,
2013-09-05 13:19:11,67.15,10.43,,,,
2013-09-05 09:05:54,66.9,9.79,,,,
2013-09-05 00:00:53,65.65,10.85,,,,
2013-09-04 20:34:14,65,10.48,,,,
2013-09-03 23:05:01,65.2,9.1,,,,
2013-09-03 04:54:34,65.9,11,,,,
2013-09-03 03:32:56,65.95,11.04,,,,
2013-09-03 02:32:21,65.75,10.31,,,,
2013-09-02 18:43:34,64.7,10.25,,,,
2013-09-01 20:54:05,65.25,10.55,,,,
2013-09-01 06:30:29,66.95,8.61,,,,
2013-08-31 07:33:55,66.35,10.06,,,,
2013-08-30 10:18:36,66.25,11.14,,,,
2013-08-30 05:14:32,65.9,8.84,,,,
2013-08-29 06:57:00,65.25,2.49,,,,
2013-08-28 06:05:59,65.65,10.16,,,,
2013-08-28 04:11:46,64.75,9.17,,,,
2013-08-27 03:28:32,64.95,3.79,,,,
2013-08-26 21:34:09,65.9,10.41,,,,
2013-08-26 02:56:47,65.5,10.17,,,,
2013-08-25 06:11:28,65.45,9.82,,,,
2013-08-24 17:12:32,66.5,,,,,
2013-08-24 08:16:31,67.2,,,,,
2013-08-23 17:29:53,66,10.68,,,,
2013-08-23 10:43:23,65.15,9.79,,,,
2013-08-23 03:24:06,64.5,9.08,,,,
2013-08-22 14:29:41,65.05,10.64,,,,
2013-08-22 05:09:10,65.65,11.51,,,,
2013-08-21 17:37:21,64.95,10.42,,,,
2013-08-20 06:49:54,66.5,,,,,
2013-08-19 18:01:00,64.95,10.24,,,,
2013-08-18 02:27:11,65,9.47,,,,
2013-08-16 18:12:33,66.05,,,,,
2013-08-15 21:34:04,64.8,10.54,,,,
2013-08-15 05:02:23,65.9,9.36,,,,
2013-08-14 07:11:43,66.3,,,,,
2013-08-14 06:23:33,65.55,,,,,
2013-08-12 21:15:26,66.05,9.01,,,,
2013-08-12 14:32:37,66.1,,,,,
2013-08-12 06:08:00,65.45,9.28,,,,
2013-08-10 17:00:50,65.6,10.74,,,,
2013-08-10 06:30:51,65.7,10.64,,,,
2013-08-09 16:24:01,65.7,11.01,,,,
2013-08-08 21:39:56,66.1,8.49,,,,
2013-08-08 15:33:08,65.6,10.62,,,,
2013-08-08 01:51:53,66.15,8.65,,,,
2013-08-07 15:58:40,65.55,,,,,
2013-08-06 21:38:37,65.85,10.68,,,,
2013-08-06 06:01:35,65.75,8.02,,,,
2013-08-05 07:23:40,66.15,9.49,,,,
2013-08-05 02:43:08,65.4,9.13,,,,
2013-08-04 16:05:07,65.05,,,,,
2013-08-04 07:10:09,65.65,8.12,,,,
2013-08-02 19:10:22,65.5,9.76,,,,
2013-07-31 16:07:20,65.95,10.79,,,,
2013-07-31 14:30:56,66.5,11.17,,,,
2013-07-31 01:15:19,65.5,9.18,,,,
2013-07-30 14:10:10,65,10.04,,,,
2013-07-30 11:50:33,65.3,9.46,,,,
2013-07-30 08:52:13,63.95,8.18,,,,
2013-07-29 20:36:11,65.85,8.26,,,,
2013-07-29 14:26:06,64.9,9.71,,,,
2013-07-29 02:53:03,65.1,8.49,,,,
2013-07-28 11:31:28,64.5,9.87,,,,
2013-07-28 00:49:45,64.85,7.76,,,,
2013-07-27 23:02:24,64.3,7.71,,,,
2013-07-27 22:36:05,63.8,7.37,,,,
2013-07-27 14:59:45,65.5,9.08,,,,
2013-07-26 19:23:39,64.95,9.62,,,,
2013-07-26 06:23:49,65.15,8.33,,,,
2013-07-24 15:41:57,65.35,9.77,,,,
2013-07-24 05:36:20,65.75,8.81,,,,
2013-07-23 18:45:34,65.65,9.81,,,,
2013-07-23 16:00:50,65.25,,,,,
2013-07-23 02:35:55,65.55,9.68,,,,
2013-07-23 00:36:57,64.3,8.75,,,,
2013-07-22 16:04:45,64.5,,,,,
2013-07-22 10:04:30,65,8.78,,,,
2013-07-21 19:14:10,65.7,,,,,
2013-07-21 09:48:42,65.85,,,,,
2013-07-21 05:02:25,66.15,9.22,,,,
2013-07-20 07:39:11,66.1,,,,,
2013-07-20 04:09:56,66.25,,,,,
2013-07-19 17:13:24,65.3,10.28,,,,
2013-07-19 15:04:04,65.1,9.9,,,,
2013-07-19 09:45:52,65,6.43,,,,
2013-07-18 18:07:44,64.9,10.67,,,,
2013-07-18 06:33:05,65.35,9.34,,,,
2013-07-17 17:15:24,66.25,10.64,,,,
2013-07-17 13:10:09,65.3,10.78,,,,
2013-07-17 05:44:55,65.35,9.87,,,,
2013-07-16 03:49:28,65.45,10.55,,,,
2013-07-15 12:01:36,65.45,9.07,,,,
2013-07-14 12:36:28,64.25,9.93,,,,
2013-07-13 20:39:36,65.3,8.87,,,,
2013-07-12 15:32:36,65.65,10.45,,,,
2013-07-12 05:13:06,66.15,9.62,,,,
2013-07-11 15:34:43,66.1,,,,,
2013-07-11 02:42:24,66.85,9.72,,,,
2013-07-10 12:33:21,65.5,10.37,,,,
2013-07-09 14:24:28,65.5,10.54,,,,
2013-07-08 22:40:57,66.25,,,,,
2013-07-08 06:14:07,66.8,10.61,,,,
2013-07-08 01:50:13,65.75,9.13,,,,
2013-07-07 13:58:03,65.45,,,,,
2013-07-07 05:41:41,65.6,9.09,,,,
2013-07-05 16:25:25,67.65,8.82,,,,
2013-07-05 05:27:35,65.4,8.72,,,,
2013-07-04 10:34:23,65.55,,,,,
2013-07-04 00:09:25,67,,,,,
2013-07-03 11:23:45,66,,,,,
2013-07-03 00:06:42,65.25,8.86,,,,
2013-07-02 08:24:40,64.9,3.87,,,,
2013-07-02 03:21:13,65.5,9.92,,,,
2013-07-01 22:23:01,64.75,10.72,,,,
2013-07-01 16:57:51,64.75,10.66,,,,
2013-07-01 01:10:50,65.7,10.72,,,,
2013-06-30 10:23:46,65.55,10.7,,,,
2013-06-30 05:20:03,65.2,10.9,,,,
2013-06-30 03:15:33,65.6,10.99,,,,
2013-06-30 00:30:17,65.2,10.73,,,,
2013-06-29 10:39:57,66.1,9.01,,,,
2013-06-29 05:35:15,65.4,9.9,,,,
2013-06-28 18:41:57,65.15,10.55,,,,
2013-06-28 09:37:32,65.25,7.86,,,,
2013-06-28 02:57:40,65.25,10.77,,,,
2013-06-27 04:25:17,65,10.96,,,,
2013-06-27 02:25:38,65.4,10.98,,,,
2013-06-26 23:27:58,64.7,10.72,,,,
2013-06-26 10:21:12,64.8,10.12,,,,
2013-06-25 07:47:15,66.1,10.58,,,,
2013-06-24 20:59:52,64.25,10.03,,,,
2013-06-24 19:45:43,64.55,9.87,,,,
2013-06-24 16:14:46,65.15,10.09,,,,
2013-06-24 06:04:13,64.1,10.51,,,,
2013-06-23 17:58:04,65.15,9.88,,,,
2013-06-23 15:53:49,65.2,10.31,,,,
2013-06-22 08:14:51,65.2,11.04,,,,
2013-06-22 02:59:20,65,10.13,,,,
2013-06-22 02:45:56,65.25,10.16,,,,
2013-06-21 18:43:18,64.55,10.63,,,,
2013-06-21 05:24:32,65.35,9.74,,,,
2013-06-21 04:43:06,64.55,8.69,,,,
2013-06-20 19:57:10,65.9,8,,,,
2013-06-20 07:14:29,66.25,10.27,,,,
2013-06-20 02:32:55,65.85,9.32,,,,
2013-06-19 21:05:53,65.3,10.42,,,,
2013-06-19 03:27:06,65.55,10.08,,,,
2013-06-18 17:42:50,65.55,10.31,,,,
2013-06-18 07:09:10,67.05,9.56,,,,
2013-06-18 04:01:02,67.55,8.65,,,,
2013-06-17 11:37:36,65.45,9.84,,,,
2013-06-17 06:24:03,65.5,10.58,,,,
2013-06-17 00:56:08,65.05,8.33,,,,
2013-06-16 17:51:39,65,5.09,,,,
2013-06-16 03:22:32,65.4,9.9,,,,
2013-06-15 13:16:16,65.35,10.79,,,,
2013-06-15 05:56:29,65.2,11.29,,,,
2013-06-15 01:46:11,65.3,10.17,,,,
2013-06-14 15:00:50,65.15,10.07,,,,
2013-06-14 07:19:47,65.6,10.03,,,,
2013-06-14 04:36:14,65.6,10.09,,,,
2013-06-14 01:32:34,65.95,8.94,,,,
2013-06-13 16:56:16,66.75,,,,,
2013-06-13 05:11:13,65.9,10.61,,,,
2013-06-13 01:56:54,65.45,9.8,,,,
2013-06-12 23:26:42,65.45,11.03,,,,
2013-06-12 23:20:44,65.35,10.98,,,,
2013-06-12 23:11:53,65.05,10.79,,,,
2013-06-12 20:07:58,65.35,,,,,
2013-06-12 00:20:54,65.6,11.18,,,,
2013-06-11 18:56:52,63.95,10.78,,,,
2013-06-11 09:31:35,64.45,10.86,,,,
2013-06-11 07:37:51,64,10.57,,,,
2013-06-11 01:41:44,65.5,10.41,,,,
2013-06-10 21:19:28,64.9,11.13,,,,
2013-06-10 19:02:05,64.55,,,,,
2013-06-10 08:48:26,64.5,,,,,
2013-06-10 06:24:39,66.9,,,,,
2013-06-10 00:57:52,65.6,9.36,,,,
2013-06-09 03:51:37,65,,,,,
2013-06-08 23:58:59,64.8,,,,,
2013-06-07 06:53:22,64.95,10.61,,,,
2013-06-07 05:48:07,64.35,11.22,,,,
2013-06-07 03:21:42,64.9,10.15,,,,
2013-06-07 01:28:35,65.05,10.14,,,,
2013-06-07 01:22:00,65.15,11,,,,
2013-06-06 17:10:55,63.9,10.49,,,,
2013-06-06 10:03:32,65.35,11.46,,,,
2013-06-06 08:17:19,65.9,11.66,,,,
2013-06-05 23:04:55,66.45,11.39,,,,
2013-06-05 03:57:02,65.95,9.68,,,,
2013-06-04 17:36:42,65.35,,,,,
2013-06-04 08:28:18,65.55,,,,,
2013-06-03 23:33:13,66,11.71,,,,
2013-06-02 22:29:29,65.85,10.27,,,,
2013-06-02 03:24:17,65.6,,,,,
2013-06-01 20:44:49,65.3,10.9,,,,
2013-06-01 08:46:41,66.25,12.14,,,,
2013-05-31 06:28:13,64.15,,,,,
2013-05-30 19:18:00,65.45,,,,,
2013-05-30 05:32:14,65.05,11.22,,,,
2013-05-29 19:18:07,65.4,,,,,
2013-05-29 12:25:25,66.7,,,,,
2013-05-29 00:44:55,66.5,10.46,,,,
2013-05-28 15:34:24,65.8,,,,,
2013-05-28 03:25:50,66.25,,,,,
2013-05-27 18:46:19,65.9,11.37,,,,
2013-05-27 02:49:29,66.4,12.3,,,,
2013-05-26 19:44:23,64.35,11.15,,,,
2013-05-26 01:32:40,65.8,9.87,,,,
2013-05-25 18:10:13,66.55,,,,,
2013-05-25 03:06:45,67.1,11.41,,,,
2013-05-24 15:47:40,65.05,10.91,,,,
2013-05-24 03:42:59,65.85,12.14,,,,
2013-05-23 22:21:09,65.3,,,,,
2013-05-23 00:15:07,65.6,10,,,,
2013-05-20 20:14:23,65.05,11.79,,,,
2013-05-20 00:02:05,65.1,11.36,,,,
2013-05-19 19:51:33,64.6,9.92,,,,
2013-05-18 01:52:08,64.4,9.77,,,,
2013-05-17 22:32:27,66.2,11.37,,,,
2013-05-17 02:24:04,65.5,11.02,,,,
2013-05-15 22:39:25,65.75,,,,,
2013-05-15 03:01:40,64.55,,,,,
2013-05-14 23:37:40,63.5,9.3,,,,
2013-05-14 07:35:42,64.1,,,,,
2013-05-14 04:32:02,64.05,,,,,
2013-05-13 22:01:58,64.45,,,,,
2013-05-13 17:36:31,65.25,,,,,
2013-05-13 06:31:29,66.8,,,,,
2013-05-12 21:59:09,65.7,,,,,
2013-05-08 15:34:48,64.05,,,,,
2013-05-07 05:44:49,64.8,9.26,,,,
2013-05-06 10:50:51,66.15,10.64,,,,
2013-05-05 23:05:58,64.55,,,,,
2013-05-05 03:37:39,65.45,,,,,
2013-05-03 16:29:27,64.65,7.7,,,,
2013-05-02 03:31:38,63.55,,,,,
2013-05-01 01:13:23,63.5,,,,,
2013-04-30 20:15:18,64.15,10.88,,,,
2013-04-30 18:16:36,63.5,,,,,
2013-04-30 06:07:00,64.3,,,,,
2013-04-29 23:51:50,64.2,9.96,,,,
2013-04-29 18:48:29,65.9,10.06,,,,
2013-04-29 07:29:42,64.95,,,,,
2013-04-28 19:13:52,65.5,,,,,
2013-04-27 21:40:16,66.1,10.65,,,,
2013-04-27 10:07:00,65.4,,,,,
2013-04-24 00:37:52,64.25,8.72,,,,
2013-04-22 21:09:12,64.1,,,,,
2013-04-22 08:31:02,64.1,10.67,,,,
2013-04-21 17:23:58,63.05,,,,,
2013-04-20 17:20:11,63.45,,,,,
2013-04-20 06:11:17,65.2,,,,,
2013-04-18 23:50:04,64.45,8.77,,,,
2013-04-18 17:18:24,63.65,10.71,,,,
2013-04-18 15:39:29,63.3,,,,,
2013-04-17 04:11:38,65.2,,,,,
2013-04-17 04:01:46,65.2,,,,,
2013-04-15 17:19:27,64.2,,,,,
2013-04-14 17:50:13,64.3,,,,,
2013-04-14 02:19:09,64.45,9.16,,,,
2013-04-13 07:31:28,64.35,10.61,,,,
2013-04-12 13:10:31,63.55,10.15,,,,
2013-04-11 18:34:18,63.55,9.38,,,,
2013-04-11 15:23:09,64.15,9.01,,,,
2013-04-11 01:44:18,65.1,9.23,,,,
2013-04-10 18:29:48,65.4,10.26,,,,
2013-04-10 14:29:04,66,,,,,
2013-04-10 01:57:59,65.95,9.85,,,,
2013-04-09 12:21:00,64.05,,,,,
2013-04-09 07:04:57,65.05,10.03,,,,
2013-04-08 02:43:52,64.7,,,,,
2013-04-06 16:04:14,64.05,,,,,
2013-04-05 14:31:55,64.4,,,,,
2013-04-04 23:23:24,64.25,11.09,,,,
2013-04-04 12:35:47,62.25,,,,,
2013-04-03 15:45:30,63.3,9.86,,,,
2013-04-02 12:52:56,64.7,,,,,
2013-04-02 03:22:13,65.9,,,,,
2013-03-31 09:27:13,64.5,,,,,
2013-03-30 04:12:03,65.15,10.26,,,,
2013-03-29 11:16:33,63.3,9.95,,,,
2013-03-27 00:57:35,64.55,9.34,,,,
2013-03-26 12:04:14,63.9,10.42,,,,
2013-03-25 20:45:57,64.7,10.3,,,,
2013-03-24 03:04:57,64.2,10.23,,,,
2013-03-22 02:22:24,63.65,10.48,,,,
2013-03-21 13:22:39,63.9,10.36,,,,
2013-03-20 04:32:59,63.15,9.57,,,,
2013-03-18 22:55:19,64.05,10.2,,,,
2013-03-18 04:48:03,64.9,10.99,,,,
2013-03-17 23:55:19,63.65,9.9,,,,
2013-03-17 20:07:53,63.5,9.98,,,,
2013-03-17 01:55:17,64.75,10.59,,,,
2013-03-16 19:35:35,64.4,10.52,,,,
2013-03-15 02:46:54,64.4,9.93,,,,
2013-03-13 20:02:13,64.9,10.41,,,,
2013-03-13 04:51:44,65.25,9.74,,,,
2013-03-12 14:04:18,65.2,9.81,,,,
2013-03-12 03:31:35,64.85,,,,,
2013-03-10 23:30:59,65.8,11.18,,,,
2013-03-10 06:45:26,65.95,,,,,
2013-03-09 01:22:36,66.1,,,,,
2013-03-08 16:32:19,64.5,,,,,
2013-03-07 18:35:08,64.6,10.27,,,,
2013-03-07 18:34:42,66.7,12.17,,,,
2013-03-07 18:19:57,64.45,9.37,,,,
2013-03-06 20:59:20,64.05,10.16,,,,
2013-03-06 16:28:32,65.25,10.99,,,,
2013-03-05 17:07:17,65.55,10.89,,,,
2013-03-04 00:59:55,65.1,,,,,
2013-03-03 19:48:57,64.55,10.71,,,,
2013-03-02 17:23:30,65.5,,,,,
2013-03-02 02:23:39,66.15,12.27,,,,
2013-02-28 19:02:26,65.2,,,,,
2013-02-28 16:38:32,64.9,10.47,,,,
2013-02-27 23:54:12,65.05,8.93,,,,
2013-02-27 07:33:25,64.6,10.02,,,,
2013-02-27 00:07:44,64.85,10.78,,,,
2013-02-26 22:10:42,64.6,10.26,,,,
2013-02-26 18:46:21,64.95,9.69,,,,
2013-02-26 17:38:39,64.75,10.39,,,,
2013-02-26 07:19:28,65.3,10.61,,,,
2013-02-26 03:58:11,65.8,9.92,,,,
2013-02-25 16:21:37,65.85,11.19,,,,
2013-02-25 00:35:51,66.05,10.03,,,,
2013-02-24 12:02:26,66.1,11.43,,,,
2013-02-24 03:41:47,65.9,11.07,,,,
2013-02-23 23:54:57,65.25,11.45,,,,
2013-02-23 20:09:15,65.1,11.34,,,,
2013-02-22 19:14:50,66.3,,,,,
2013-02-22 04:14:47,66,,,,,
2013-02-21 14:16:23,65.5,11.94,,,,
2013-02-21 10:51:26,65.65,12.14,,,,
2013-02-21 01:19:25,66,12.83,,,,
2013-02-20 17:48:01,66.9,,,,,
2013-02-20 13:07:56,67.6,11.94,,,,
2013-02-20 00:42:58,66.1,12.12,,,,
2013-02-19 20:25:13,65.55,12.49,,,,
2013-02-19 16:58:10,65.7,,,,,
2013-02-18 14:53:37,66.9,12.37,,,,
2013-02-18 02:52:19,67.6,12.73,,,,
2013-02-17 16:21:27,67.75,12.77,,,,
2013-02-16 04:25:55,67.1,11.67,,,,
2013-02-15 15:28:47,67.7,,,,,
2013-02-14 23:45:22,68,,,,,
2013-02-13 05:10:16,67.8,,,,,
2013-02-09 04:57:01,68.8,13.84,,,,
2013-02-07 14:29:55,68,12.79,,,,
2013-02-06 19:35:36,68.5,13.47,,,,
2013-02-06 15:28:59,68.25,12.88,,,,
2013-02-05 17:45:42,68.85,11.57,,,,
2013-02-05 14:18:27,68.15,12.8,,,,
2013-02-04 18:15:00,68.95,14.01,,,,
2013-02-03 19:19:23,68.2,13.64,,,,
2013-02-03 14:29:54,68.8,13.61,,,,
2013-02-02 16:03:20,68.75,13.41,,,,
2013-02-02 05:04:41,69.6,13.12,,,,
2013-02-02 01:12:19,70.3,12.88,,,,
2013-02-01 13:32:28,68.8,13.35,,,,
2013-01-31 12:34:11,69.05,13.17,,,,
2013-01-30 13:23:57,69.5,13.37,,,,
2013-01-29 22:53:49,70.6,11.75,,,,
2013-01-26 15:21:53,68.25,,,,,
2013-01-25 12:02:08,68.1,12.91,,,,
2013-01-23 21:09:36,69.7,14.83,,,,
2013-01-23 16:12:44,69.55,13.38,,,,
2013-01-20 15:00:48,70,14.16,,,,
2013-01-20 06:32:56,71.2,14.64,,,,
2013-01-19 18:15:45,72.4,,,,,
2013-01-19 02:08:17,72.1,,,,,
2013-01-18 13:34:45,69.9,13.92,,,,
2013-01-18 01:17:45,70.05,,,,,
2013-01-16 19:17:32,70.15,12.46,,,,
2013-01-13 16:05:59,68.45,12.77,,,,
2013-01-12 09:53:16,69.5,12.26,,,,
2013-01-10 15:18:35,67.7,,,,,
2013-01-10 12:37:59,66.2,10.94,,,,
2013-01-10 06:25:42,67.6,12.51,,,,
2013-01-08 17:42:05,69.2,,,,,
2013-01-07 23:01:44,67.35,18.99,,,,
2013-01-05 16:51:27,68.55,12.41,,,,
2013-01-05 03:59:13,69.95,15.09,,,,
2013-01-03 00:04:42,71.55,13.52,,,,
2013-01-02 22:28:40,71.7,13.51,,,,
2013-01-01 22:58:19,69.85,8.9,,,,
2012-12-31 18:16:47,69.1,12.62,,,,
2012-12-31 01:54:43,70.55,13.25,,,,
2012-12-30 13:33:17,69.05,12.77,,,,
2012-12-28 22:46:13,70.55,,,,,
2012-12-25 15:34:02,69.8,12.58,,,,
2012-12-22 14:30:36,69,8.25,,,,
2012-12-22 05:33:42,69.8,7.01,,,,
2012-12-21 14:00:29,68.6,13.18,,,,
2012-12-20 14:31:57,69.1,12.7,,,,
2012-12-18 11:00:14,68.35,12.59,,,,
2012-12-18 02:13:38,68.45,13.17,,,,
2012-12-16 16:53:16,68.25,12.31,,,,
2012-12-15 16:55:51,67.85,11.76,,,,
2012-12-14 17:15:04,67.3,11.71,,,,
2012-12-14 10:10:19,66.95,,,,,
2012-12-13 11:06:56,67.7,11.26,,,,
2012-12-12 17:19:12,68.2,,,,,
2012-12-12 03:29:34,69.05,13.63,,,,
2012-12-11 22:24:39,67.85,13.03,,,,
2012-12-11 21:52:04,67.95,7.33,,,,
2012-12-11 17:46:26,68.15,12.24,,,,
2012-12-10 23:10:17,67.75,12.22,,,,
2012-12-09 08:49:06,68.5,12.72,,,,
2012-12-09 05:58:11,68.55,4.94,,,,
2012-12-08 15:17:39,68.95,5.87,,,,
2012-12-07 15:19:24,68.3,2.5,,,,
2012-12-06 23:15:32,68.4,12.6,,,,
2012-12-06 18:56:13,68.6,8.69,,,,
2012-12-05 13:15:50,69.15,13.2,,,,
2012-12-04 10:36:47,69.1,,,,,
2012-12-01 15:51:52,69.95,13.37,,,,
2012-11-30 14:37:54,69.25,12.96,,,,
2012-11-30 12:53:16,69.25,12.88,,,,
2012-11-29 04:17:56,69.45,12.68,,,,
2012-11-28 13:36:04,69.05,11.03,,,,
2012-11-27 13:46:52,69,12.93,,,,
2012-11-26 04:40:55,68.8,14.19,,,,
2012-11-26 04:16:04,69.15,14.26,,,,
2012-11-26 02:28:49,69.7,13.78,,,,
2012-11-24 13:04:05,69.9,12.23,,,,
2012-11-23 11:13:32,69.65,13.36,,,,
2012-11-20 23:16:17,71.2,13.53,,,,
2012-11-19 23:11:29,69.95,12.73,,,,
2012-11-17 23:42:49,70.9,13.02,,,,
2012-11-16 02:41:46,70.15,13.9,,,,
2012-11-15 00:41:53,69.8,12.18,,,,
2012-11-13 23:25:47,69.8,11.55,,,,
2012-11-11 22:45:44,70.4,14.09,,,,
2012-11-10 14:53:19,71.4,13.52,,,,
2012-11-09 18:04:59,70.15,13.26,,,,
2012-11-06 20:14:26,70.05,14.27,,,,
2012-11-05 03:22:36,71.85,13.81,,,,
2012-11-04 14:20:12,73.05,14.55,,,,
2012-10-29 22:22:05,73.1,13.13,,,,
2012-10-24 23:26:03,75.7,14.36,,,,
2012-10-23 22:22:47,73.9,15.24,,,,
2012-10-21 00:29:56,75.15,,,,,
2012-10-17 23:43:34,72.5,4.34,,,,
2012-10-15 19:57:51,73.1,11.92,,,,
2012-10-13 20:36:51,72.4,11.75,,,,
2012-10-12 08:42:56,72.25,10.98,,,,
2012-10-11 20:45:48,74.35,10.54,,,,
2012-10-10 02:10:13,75.35,12.14,,,,
2012-10-06 14:05:35,72.05,14.32,,,,
2012-10-04 16:01:00,71.35,14.55,,,,
2012-10-03 19:53:41,73.1,11.59,,,,
2012-10-03 00:30:21,73.35,13.68,,,,
2012-10-01 09:00:55,73.2,,,,,
2012-09-30 13:13:04,72.1,15.31,,,,
2012-09-30 02:25:38,73.2,14.98,,,,
2012-09-28 23:36:37,74.1,,,,,
2012-09-27 22:32:55,73.55,,,,,
2012-09-27 08:36:14,72.85,15.1,,,,
2012-09-24 20:21:32,72.7,13.78,,,,
2012-09-22 21:48:06,74.3,14.78,,,,
2012-09-21 03:27:29,72.15,14.45,,,,
2012-09-19 20:44:06,70.75,13.4,,,,
2012-09-16 03:13:44,74.25,15.29,,,,
2012-09-15 14:59:30,72,15.66,,,,
2012-09-12 00:37:53,73.8,12.43,,,,
2012-09-10 23:06:29,72.3,13.09,,,,
2012-09-10 02:01:40,73.65,13.84,,,,
2012-09-09 14:35:51,72.3,13.97,,,,
2012-09-08 11:27:30,71.3,13.64,,,,
2012-09-05 02:57:52,70.4,13.45,,,,
2012-09-02 08:58:17,72.85,14.01,,,,
2012-09-01 08:08:42,70.65,14.58,,,,
2012-08-31 01:58:01,69.8,13.34,,,,
2012-08-30 01:57:38,72.15,12.96,,,,
2012-08-29 02:26:59,72.25,13.65,,,,
2012-08-27 12:18:20,70.95,12.37,,,,
2012-08-20 22:19:59,70.45,10.22,,,,
2012-08-19 20:47:21,70.4,11.55,,,,
2012-08-19 00:50:36,70.35,14.31,,,,
2012-08-18 22:11:36,69.35,13.33,,,,
2012-08-18 15:58:51,69.75,14.04,,,,
2012-08-18 08:06:57,71.5,14.65,,,,
2012-08-17 22:16:50,71.55,12.68,,,,
2012-08-16 20:33:14,70.75,14.17,,,,
2012-08-15 03:15:38,71.4,13.47,,,,
2012-08-14 00:42:07,72.9,13.59,,,,
2012-08-13 05:06:44,73.2,14.02,,,,
2012-08-12 13:22:30,72,14.08,,,,
2012-08-10 00:45:56,73.05,13.14,,,,
2012-08-09 13:14:54,71.7,14.62,,,,
2012-08-08 19:12:12,70.8,12.53,,,,
2012-08-08 13:18:42,71.55,14.54,,,,
2012-08-07 13:20:46,70.7,13.78,,,,
2012-08-07 04:26:57,71.35,12.99,,,,
2012-08-05 03:34:41,71.6,13.01,,,,
2012-08-04 11:15:26,71,13.83,,,,
2012-08-03 22:46:55,71.55,12.22,,,,
2012-08-02 00:38:59,70.85,12.59,,,,
2012-08-01 01:20:26,70.4,12.62,,,,
2012-07-30 01:37:13,71.1,12.76,,,,
2012-07-29 13:29:43,70.75,14.42,,,,
2012-07-28 15:49:31,69.6,13.59,,,,
2012-07-28 01:39:58,70.85,12.5,,,,
2012-07-27 02:49:09,69.7,11.65,,,,
2012-07-23 01:35:59,69.35,13.48,,,,
2012-07-22 12:21:54,68.7,13.77,,,,
2012-07-19 21:53:59,71.35,,,,,
2012-07-18 21:30:53,70.05,12.77,,,,
2012-07-15 09:13:24,70.2,13.6,,,,
2012-07-13 18:28:36,70.05,11.85,,,,
2012-07-12 21:00:26,69.85,14.71,,,,
2012-07-11 20:32:09,68.9,11.52,,,,
2012-07-10 23:19:12,68.75,12.25,,,,
2012-07-10 03:12:28,69.75,11.46,,,,
2012-07-08 16:03:20,67.85,,,,,
2012-07-05 19:36:55,68.3,10.2,,,,
2012-07-04 01:45:17,70.6,11.27,,,,
2012-07-01 02:45:31,69.75,11.76,,,,
2012-06-27 21:28:47,68.9,10.69,,,,
2012-06-24 01:25:53,69.25,11.94,,,,
2012-06-23 13:16:02,68.45,12.54,,,,
2012-06-22 15:00:51,66.7,11.52,,,,
2012-06-21 22:25:19,68.3,8.73,,,,
2012-06-20 23:15:22,68.1,7.51,,,,
2012-06-20 08:18:51,69.2,11.98,,,,
2012-06-19 00:32:43,69,,,,,
2012-06-17 14:38:16,68.4,12.86,,,,
2012-06-17 01:28:33,69.8,11.9,,,,
2012-06-14 22:32:19,69.95,11.94,,,,
2012-06-10 22:35:16,69.95,11.5,,,,
2012-06-09 20:59:18,70.55,,,,,
2012-06-07 22:39:57,69.45,5.97,,,,
2012-06-01 21:59:36,72.45,11.03,,,,
2012-06-01 07:25:48,70.75,13.31,,,,
2012-05-27 20:43:57,70.05,13.65,,,,
2012-05-27 13:37:20,70.2,13.79,,,,
2012-05-26 12:57:55,70.1,13.88,,,,
